ID,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
9130,27.1,71.4,0.9,5.5,16.1,5.8,1.0,10.4,585,Good
313,26.4,46.1,2.8,7.0,18.9,6.7,1.08,10.5,357,Good
791,36.1,84.7,9.4,18.4,34.5,11.5,1.55,5.5,559,Poor
2815,27.3,78.5,17.4,26.9,24.1,10.2,1.42,6.8,462,Moderate
8934,29.2,60.5,16.8,23.2,29.4,9.6,1.69,5.0,613,Moderate
5785,28.5,75.3,25.2,33.4,20.7,6.6,0.99,10.7,228,Good
8478,29.7,85.8,35.7,66.3,43.1,13.5,2.55,4.3,631,Hazardous
3185,29.9,52.4,0.7,6.2,20.1,6.8,0.93,11.2,210,Good
5727,26.2,50.6,6.9,15.0,26.0,3.7,1.02,10.0,387,Good
8059,27.6,76.9,4.6,21.8,23.8,6.7,1.75,8.1,420,Moderate
9711,43.7,115.1,82.4,88.5,41.9,9.9,2.18,3.7,793,Hazardous
3876,31.1,79.6,34.6,44.4,22.3,7.9,1.52,6.2,444,Moderate
7495,36.4,78.9,47.3,72.3,37.1,24.0,2.67,4.9,724,Poor
7397,38.1,64.4,18.4,30.3,32.6,7.8,2.27,3.8,758,Poor
1183,30.6,74.1,15.1,22.8,17.3,7.1,1.7,8.1,473,Moderate
7365,24.3,54.6,5.7,10.2,24.4,6.6,0.92,10.0,376,Good
1521,26.1,49.4,1.4,4.5,28.4,7.0,1.05,12.4,314,Good
875,36.2,48.7,2.1,7.3,24.7,7.3,1.48,6.1,549,Moderate
7567,32.1,77.9,5.2,15.3,30.9,15.3,2.28,6.0,502,Poor
8682,25.7,83.1,7.2,19.6,25.1,10.4,1.88,7.0,464,Moderate
8071,27.3,54.2,2.9,6.9,23.3,4.0,1.0,11.1,338,Good
9327,28.5,65.0,13.4,35.3,37.4,11.3,2.31,6.4,402,Poor
6180,38.5,59.6,70.2,91.7,33.1,8.1,1.46,8.5,550,Moderate
8932,23.7,78.0,8.2,22.9,33.1,18.9,1.53,6.3,466,Moderate
7195,37.8,69.4,28.1,47.6,30.8,16.2,1.72,13.6,495,Poor
9131,41.8,84.3,4.5,17.6,34.2,1.8,1.98,4.4,476,Poor
7445,32.4,61.8,11.7,31.2,33.4,-0.3,2.12,4.9,692,Poor
5047,20.7,58.4,4.7,10.2,13.0,6.4,0.82,10.8,320,Good
9307,41.2,75.1,4.8,4.3,27.4,10.2,1.97,5.3,426,Moderate
8442,26.4,67.1,1.4,9.1,21.1,7.5,1.05,14.5,536,Good
1605,28.4,71.9,62.5,76.9,27.8,15.7,1.26,11.1,534,Moderate
3940,30.0,76.4,15.6,38.1,44.0,14.8,2.5,5.6,457,Poor
4294,22.7,56.8,1.0,8.5,13.6,2.6,1.2,11.1,520,Good
8041,28.3,77.9,4.4,17.5,20.5,7.3,0.85,15.9,599,Good
9084,33.5,50.9,46.2,55.9,21.3,10.8,1.44,5.3,345,Moderate
9540,27.1,47.8,6.2,10.4,16.3,6.1,1.15,10.3,328,Good
6419,26.2,63.5,29.4,45.9,32.5,11.1,1.47,6.6,413,Moderate
9852,27.1,56.4,5.8,10.5,27.9,4.5,0.97,13.8,412,Good
8768,38.8,60.4,5.6,12.5,28.0,9.7,1.34,6.1,468,Moderate
5349,29.0,85.6,16.9,25.9,17.8,5.5,0.99,10.6,390,Good
7015,26.8,47.0,24.0,29.4,28.1,6.7,0.83,12.5,552,Good
8925,30.1,65.9,12.8,22.7,32.8,14.6,1.61,11.9,439,Moderate
9383,24.5,53.0,4.2,10.5,23.8,5.5,0.92,14.5,506,Good
2941,27.4,47.2,1.4,5.9,21.8,3.2,1.12,14.0,469,Good
9731,27.9,69.3,9.6,10.5,24.1,5.2,0.99,10.3,258,Good
6955,28.9,77.0,3.9,14.1,26.8,4.9,1.01,5.2,381,Good
9298,34.6,78.7,13.4,24.2,21.9,11.0,1.59,5.3,425,Moderate
9397,19.1,95.6,9.2,13.6,26.1,9.5,1.61,6.4,682,Moderate
1856,37.2,70.2,45.3,56.3,43.2,18.9,1.86,5.6,454,Poor
3213,31.8,81.1,9.4,21.6,30.0,17.5,2.44,7.0,583,Poor
5393,30.2,67.5,12.0,19.9,28.9,6.7,1.71,5.5,779,Moderate
6897,38.3,81.6,102.7,114.3,25.2,12.4,1.46,7.0,496,Moderate
7892,27.1,40.1,13.8,17.7,14.4,4.3,1.09,12.8,355,Good
3978,29.0,55.8,26.7,35.0,33.2,15.1,1.87,6.3,411,Moderate
9390,38.0,81.6,39.4,52.9,27.6,15.5,1.99,4.2,661,Poor
9804,46.4,117.3,21.9,45.9,43.9,7.2,1.79,6.0,731,Poor
4495,44.9,105.3,35.6,47.6,32.2,21.8,2.05,6.0,748,Poor
1125,44.3,91.0,10.9,26.3,33.3,11.4,2.92,3.0,634,Hazardous
4061,23.4,65.4,6.9,20.9,35.7,8.1,1.51,5.6,446,Moderate
6118,34.1,68.8,19.5,30.6,24.5,13.2,1.24,7.0,442,Moderate
7324,36.9,74.8,3.4,19.0,29.3,14.9,1.65,6.3,588,Moderate
4253,24.9,45.6,28.9,25.0,16.7,1.2,0.99,11.4,449,Good
6635,24.1,68.9,2.2,5.6,18.6,2.1,0.83,10.0,414,Good
8531,26.1,65.4,34.3,40.7,31.0,10.0,1.44,8.0,415,Moderate
1880,22.3,67.9,29.7,38.0,27.8,7.0,0.91,10.7,329,Good
479,42.2,69.7,22.3,39.4,29.9,14.8,2.24,4.7,592,Poor
4095,23.5,56.5,7.2,15.9,19.5,5.9,1.01,10.6,315,Good
8067,28.2,57.2,22.9,28.2,14.0,4.2,0.87,11.4,405,Good
7209,33.5,83.6,9.3,22.3,20.4,14.8,1.64,8.4,362,Moderate
3329,28.2,80.8,6.3,11.2,27.0,11.0,1.24,6.4,581,Moderate
4853,30.8,79.1,38.6,43.2,27.7,12.7,1.35,5.9,342,Moderate
9754,32.0,75.8,14.9,24.4,20.3,-0.0,1.28,10.2,369,Moderate
1385,19.1,40.8,2.0,8.1,20.6,3.2,0.96,10.1,337,Good
5389,32.9,51.6,6.5,8.8,21.5,7.1,1.62,5.1,536,Moderate
3813,29.2,86.7,36.7,59.6,38.2,16.1,2.59,4.6,753,Hazardous
8738,29.6,96.2,9.0,31.3,31.8,14.4,1.89,9.2,523,Poor
4400,31.2,59.8,13.4,24.0,25.7,3.5,1.51,6.1,536,Moderate
5224,24.4,41.0,1.7,5.8,16.6,4.9,0.98,10.7,500,Good
3969,24.0,70.3,4.9,10.8,26.4,4.5,1.02,11.6,452,Good
5551,21.2,66.0,0.5,8.2,23.9,2.2,0.97,11.7,290,Good
8083,23.4,51.5,21.1,24.4,13.5,3.7,1.11,13.0,378,Good
8320,19.6,58.4,11.0,16.0,28.6,2.3,0.92,12.4,580,Good
6146,20.7,56.6,6.8,14.1,30.2,10.3,1.69,9.2,492,Moderate
2610,25.8,62.5,5.0,15.8,24.4,10.5,1.54,5.0,325,Moderate
2393,34.9,86.7,4.5,17.3,39.0,18.0,1.32,4.3,636,Poor
9721,28.5,56.5,3.8,15.2,26.7,8.2,1.7,6.3,410,Moderate
1717,41.2,97.8,4.2,9.4,36.7,25.3,2.18,4.6,699,Hazardous
1610,33.7,108.1,71.6,89.4,33.7,20.5,2.85,5.0,817,Hazardous
8816,24.4,76.8,13.3,18.3,28.3,-0.0,1.54,8.1,607,Moderate
8779,32.7,61.9,3.0,20.6,31.3,12.3,1.95,5.3,355,Poor
9092,25.5,60.5,15.0,22.0,23.1,1.7,0.91,10.2,529,Good
7611,40.0,60.6,41.4,59.5,30.1,15.5,1.82,5.1,455,Moderate
2846,39.4,75.8,67.9,90.5,38.8,17.9,2.14,6.2,733,Poor
7021,28.0,50.9,7.1,16.7,19.9,6.8,0.92,10.1,558,Good
5666,39.8,64.7,24.3,42.2,30.9,23.6,2.37,5.3,521,Poor
4953,37.7,101.8,36.9,48.6,30.7,7.5,1.89,3.7,522,Poor
7016,35.5,76.5,40.2,54.1,32.0,14.3,1.47,9.5,403,Moderate
5137,22.2,50.6,2.3,7.7,13.0,4.5,1.01,11.3,381,Good
50,22.6,76.6,5.1,15.5,30.1,11.5,1.43,6.7,395,Moderate
4563,37.9,84.6,53.9,71.7,25.1,12.8,1.66,6.0,672,Poor
5313,37.2,69.7,19.3,34.9,25.9,11.9,1.35,5.9,662,Moderate
9478,34.1,58.9,4.8,19.4,19.3,13.5,1.42,5.1,695,Moderate
7658,33.6,95.3,2.5,12.6,30.3,11.9,1.88,4.4,561,Poor
3817,23.2,42.7,4.2,8.0,20.8,5.7,1.08,12.7,359,Good
1089,29.7,52.6,2.4,11.8,24.2,6.7,1.1,5.5,468,Moderate
305,30.4,67.7,5.3,11.2,30.9,7.4,1.11,7.5,291,Moderate
7334,36.4,101.5,36.8,50.1,29.6,16.3,2.07,5.7,420,Poor
1688,39.6,89.3,56.8,75.3,34.1,13.7,1.93,4.1,562,Poor
1670,32.4,66.5,21.7,30.3,19.3,8.4,1.98,5.9,441,Moderate
2255,32.4,86.4,10.3,21.9,25.6,11.1,1.64,6.7,438,Moderate
3578,32.1,84.7,23.1,42.6,27.9,14.0,1.52,4.5,523,Moderate
3797,30.6,63.2,9.9,22.0,23.9,14.5,1.32,11.2,437,Moderate
6791,31.6,72.4,18.6,27.2,16.0,8.6,1.64,10.7,318,Moderate
4710,23.8,66.9,2.8,7.6,26.1,7.9,0.94,10.2,407,Good
4086,31.0,96.9,1.0,2.0,32.2,-4.8,1.96,6.0,484,Poor
1034,39.1,64.9,88.2,121.2,40.9,27.4,2.71,6.9,765,Hazardous
1096,25.5,65.9,11.1,19.2,22.4,6.4,1.0,12.0,349,Good
1168,29.3,66.7,3.0,9.8,25.4,6.8,1.14,12.8,541,Good
5613,28.0,78.1,22.1,34.1,34.0,18.6,1.24,11.4,699,Poor
4408,48.4,99.4,22.1,38.6,50.5,34.9,2.84,5.5,581,Hazardous
6377,28.8,46.3,5.3,12.1,21.7,-0.8,1.07,14.5,368,Good
9263,26.4,80.2,6.3,14.6,24.4,15.2,1.57,8.0,552,Moderate
7172,22.5,59.7,7.6,11.6,23.3,3.7,0.99,10.8,484,Good
8441,28.8,73.8,9.6,21.4,35.4,5.1,1.45,5.3,631,Moderate
4028,26.5,53.1,27.9,33.2,15.2,5.9,1.08,12.6,471,Good
7255,27.0,59.8,8.1,11.8,30.1,3.6,0.98,11.6,233,Good
9924,37.6,94.8,0.5,20.1,37.5,17.5,1.86,9.6,527,Poor
4560,41.1,95.9,20.0,36.4,29.3,12.2,1.82,5.5,601,Poor
9109,24.1,76.0,1.1,12.5,21.3,7.5,1.18,12.6,370,Good
463,23.8,69.0,3.5,8.2,20.2,4.9,1.02,12.2,333,Good
2697,31.2,85.1,7.5,18.4,32.5,13.5,1.56,5.1,327,Moderate
6843,47.7,90.2,21.6,34.5,25.8,8.7,1.78,5.3,760,Poor
5481,27.4,67.3,35.4,43.3,18.3,2.1,1.08,13.6,476,Good
5474,29.9,75.0,25.6,35.2,19.5,13.1,1.67,6.1,462,Moderate
9777,21.9,70.6,6.7,15.6,18.2,8.7,0.88,11.1,219,Good
1378,36.7,85.0,12.9,30.4,21.0,11.9,2.18,4.0,516,Poor
7685,22.3,70.6,1.1,12.8,25.1,9.5,1.33,10.9,469,Good
5543,33.0,74.6,27.7,39.3,36.3,27.7,2.95,4.7,544,Hazardous
4068,30.9,74.3,0.6,8.1,34.1,16.7,1.42,5.1,537,Moderate
1200,30.0,95.7,86.9,96.9,36.8,11.1,1.89,5.0,478,Poor
4312,23.0,57.9,42.7,52.4,24.9,9.2,1.49,6.7,601,Moderate
2714,34.7,89.6,5.0,13.9,25.1,3.8,1.31,5.2,492,Moderate
3383,52.2,85.3,2.1,19.4,41.7,34.5,2.12,3.3,662,Hazardous
2493,37.9,105.8,10.9,31.4,23.8,23.2,2.49,3.8,410,Hazardous
8511,26.5,63.2,0.7,5.4,17.5,4.4,0.93,10.0,369,Good
4273,31.0,74.2,33.0,43.9,27.9,10.8,1.74,7.3,686,Moderate
917,34.9,86.7,27.2,46.5,17.9,6.0,1.93,7.6,581,Moderate
4136,39.8,76.9,94.2,98.4,21.9,-0.8,1.35,7.5,610,Moderate
4771,38.7,65.6,4.5,39.5,39.7,16.0,2.24,3.0,591,Poor
7185,42.0,74.3,13.3,21.0,26.9,12.8,1.52,5.1,447,Moderate
7585,35.9,78.4,22.1,42.5,30.3,14.6,1.74,4.6,597,Poor
3337,23.6,57.4,3.6,8.7,19.6,5.8,1.06,10.1,548,Good
6637,21.0,57.9,6.1,8.4,20.4,6.0,0.92,11.4,415,Good
7616,33.8,57.5,36.5,47.3,19.7,14.3,1.27,5.4,337,Moderate
1965,23.3,59.0,38.4,40.9,26.2,2.1,1.01,12.0,231,Good
3798,25.2,75.9,8.8,19.6,26.9,5.4,1.47,5.5,687,Moderate
5601,36.2,39.1,5.9,8.3,28.2,6.2,1.49,6.5,282,Moderate
1212,43.4,72.6,135.3,146.3,33.4,20.2,2.31,3.2,898,Hazardous
9993,39.2,100.0,46.8,67.6,32.2,16.9,2.22,5.0,689,Hazardous
3575,29.1,89.8,66.1,78.7,34.5,14.3,1.91,9.6,678,Poor
6877,47.3,86.9,8.3,29.5,46.7,21.9,1.76,5.0,523,Poor
8419,30.8,78.9,8.9,22.4,41.1,16.0,2.0,4.6,738,Poor
1269,25.3,52.2,11.0,15.5,27.6,9.0,0.92,10.2,274,Good
3502,33.8,57.4,56.3,66.2,35.3,2.8,1.36,6.8,501,Moderate
7362,34.6,79.3,68.6,79.3,29.7,6.4,1.87,4.4,642,Poor
520,23.2,46.4,2.2,6.3,15.2,4.5,1.04,11.6,494,Good
4211,22.7,72.4,13.5,18.3,16.3,5.4,1.07,11.0,210,Good
9154,34.7,91.6,80.2,107.1,29.0,10.0,2.01,3.0,661,Poor
8436,25.6,48.4,7.5,14.2,17.3,4.4,1.03,12.7,327,Good
1487,26.8,77.9,9.8,18.5,22.9,4.9,0.94,10.8,284,Good
505,26.4,71.1,29.8,31.8,10.1,9.2,1.0,11.3,551,Good
8360,54.8,88.4,4.4,19.6,32.7,26.7,2.7,3.9,861,Hazardous
1287,30.2,85.3,0.8,12.9,29.7,15.6,1.44,7.0,673,Moderate
1782,26.2,57.1,1.4,5.1,12.7,3.5,0.97,19.1,507,Good
750,22.1,79.1,4.9,14.6,27.2,6.8,1.16,10.3,521,Good
1666,32.6,66.4,10.4,21.6,25.2,9.9,1.36,5.5,551,Moderate
8941,20.2,72.7,0.8,5.4,22.8,4.7,1.02,10.3,586,Good
6836,38.1,100.3,15.1,28.0,44.7,13.6,1.84,3.4,868,Hazardous
5550,29.2,67.4,5.6,16.9,29.4,24.6,1.56,5.3,662,Moderate
2095,36.2,58.9,7.4,16.1,29.0,9.8,1.8,5.9,613,Moderate
1485,40.9,63.4,25.7,43.4,36.6,7.4,1.32,9.6,547,Poor
5351,27.6,84.3,8.7,25.6,28.3,14.0,1.73,5.3,576,Poor
6205,20.5,60.3,7.1,12.7,17.1,6.0,1.14,12.5,399,Good
9639,30.4,51.2,4.1,17.2,30.1,9.0,1.64,6.2,558,Moderate
1230,24.7,54.3,6.8,12.5,14.5,5.5,1.05,10.8,531,Good
622,39.4,91.8,262.1,287.3,40.7,9.5,2.46,5.7,822,Hazardous
1429,25.5,69.2,13.0,18.9,16.5,7.9,1.05,15.4,319,Good
4444,29.6,79.5,7.5,11.7,21.8,-1.3,1.06,10.2,300,Good
1181,34.1,52.7,15.1,23.0,28.1,-1.0,1.79,6.4,368,Moderate
6640,25.0,53.4,3.7,16.6,25.3,6.0,1.38,8.7,688,Poor
9797,29.6,65.1,12.5,17.5,21.8,5.3,1.0,10.7,450,Good
5724,29.9,63.5,46.0,57.2,26.4,10.8,1.59,8.5,578,Moderate
2048,32.6,90.3,18.9,20.2,23.9,13.8,1.8,5.0,596,Moderate
3171,35.0,78.4,12.0,31.5,26.3,11.8,2.1,4.7,588,Poor
737,32.2,69.5,17.7,21.0,25.0,5.0,0.85,13.2,334,Good
6004,41.3,121.2,135.1,152.7,49.8,17.8,2.49,6.0,844,Hazardous
5263,37.0,75.7,19.5,31.8,36.9,22.6,1.9,4.7,485,Poor
8668,23.5,68.9,40.9,47.1,16.2,0.5,0.82,13.6,334,Good
721,26.1,88.2,20.5,46.6,29.3,10.8,2.28,10.0,486,Poor
1,34.6,79.8,17.5,20.7,21.2,5.9,1.18,13.3,525,Good
9738,33.2,86.2,23.9,34.0,29.6,9.3,2.25,8.0,504,Poor
2205,28.7,71.7,8.1,13.1,19.2,5.6,0.89,11.4,372,Good
1588,39.8,64.7,54.6,65.9,28.9,11.9,2.6,8.1,474,Poor
8633,23.6,73.0,6.2,11.2,13.1,2.7,0.91,11.2,469,Good
4638,34.1,57.8,33.5,44.0,32.2,17.1,2.0,5.0,622,Poor
3366,34.0,88.9,14.8,28.3,31.4,9.6,1.37,4.8,735,Poor
352,24.6,73.3,17.2,27.5,14.9,12.3,1.42,7.9,648,Moderate
3143,34.8,48.1,35.6,50.7,24.5,15.8,1.63,11.7,402,Moderate
222,31.1,59.4,11.1,25.8,31.7,11.5,1.34,5.5,636,Moderate
8873,32.9,85.5,24.8,44.4,31.6,13.0,1.42,5.9,454,Moderate
3518,43.8,76.9,17.0,31.0,20.2,14.1,1.55,13.1,475,Moderate
2408,27.5,52.0,50.1,55.8,18.0,18.1,1.79,5.2,593,Moderate
5506,35.9,83.6,10.2,22.5,29.9,15.7,1.61,5.3,666,Poor
8356,26.5,42.7,10.3,17.5,13.4,7.2,1.04,11.1,415,Good
5133,29.8,57.4,2.6,10.9,23.5,7.5,1.16,10.4,294,Good
3452,27.3,72.9,11.6,19.8,18.0,4.1,0.89,10.1,213,Good
6408,35.3,76.7,37.5,48.0,44.4,12.3,2.1,3.4,741,Poor
4668,29.7,81.0,5.7,13.0,34.5,11.7,1.34,5.1,352,Moderate
3866,34.6,55.7,12.9,12.4,23.9,5.0,1.71,5.4,585,Moderate
1746,26.9,55.1,1.0,2.6,16.9,3.9,1.1,13.2,477,Good
6888,23.5,77.8,30.8,37.3,29.5,7.8,1.24,10.0,332,Good
4029,27.5,77.1,16.8,27.2,25.0,14.4,1.52,6.3,416,Moderate
8942,19.8,59.7,7.6,17.1,31.3,9.3,1.37,7.5,592,Moderate
8875,28.2,73.3,6.5,11.7,22.1,4.3,0.98,11.2,399,Good
3760,30.3,65.0,3.4,24.2,36.8,20.0,2.8,8.1,587,Poor
4463,25.5,76.2,15.3,24.6,14.0,7.1,1.04,11.4,456,Good
129,28.1,43.6,2.1,9.5,18.7,1.4,0.88,10.7,409,Good
166,24.1,72.5,3.0,6.3,15.9,4.8,1.0,10.8,411,Good
7967,24.2,81.4,10.1,16.7,18.7,13.0,1.26,5.0,363,Moderate
5995,26.6,83.6,6.0,9.2,24.1,-0.1,0.98,16.8,242,Good
7368,36.7,108.6,123.8,133.2,49.8,20.9,3.04,3.3,639,Hazardous
9498,37.5,63.5,46.1,49.5,27.8,-0.1,1.65,8.0,500,Moderate
9378,37.5,71.2,38.0,47.5,27.8,6.5,1.86,7.7,569,Moderate
6013,24.5,62.9,46.6,53.3,28.4,9.1,1.94,6.1,653,Moderate
499,25.8,66.5,2.5,9.6,16.5,5.8,1.02,14.5,334,Good
9382,23.3,57.1,3.1,6.1,25.4,2.9,0.83,13.2,354,Good
9989,34.8,59.1,13.4,23.2,22.1,15.4,1.62,8.2,629,Moderate
5399,27.9,94.4,59.0,94.6,40.3,25.6,2.01,3.3,628,Hazardous
1299,28.7,91.3,26.8,33.3,29.6,10.6,1.37,5.4,379,Moderate
2180,19.0,79.8,1.0,7.2,18.0,6.6,1.11,12.5,487,Good
7434,29.2,72.1,45.3,49.6,26.7,11.1,1.43,5.1,556,Moderate
7342,37.2,80.3,19.9,27.1,41.9,13.4,1.95,3.1,594,Poor
5250,23.2,49.9,1.4,9.0,11.7,4.9,0.96,10.6,334,Good
6084,37.4,65.3,2.4,14.0,34.1,7.9,1.8,3.6,406,Poor
8792,20.4,59.1,8.8,11.3,12.2,5.4,1.11,14.1,598,Good
9450,24.5,68.3,4.2,5.6,11.1,4.6,0.77,11.5,436,Good
5710,29.4,61.7,4.7,18.7,29.6,10.6,1.69,6.3,407,Moderate
8872,22.2,67.6,3.1,10.5,23.7,6.7,1.16,16.4,583,Good
6371,34.0,63.6,60.7,72.4,39.5,29.6,2.35,4.8,669,Poor
9244,27.8,57.8,9.3,14.9,13.7,8.3,1.12,10.1,479,Good
8869,26.8,52.5,19.0,25.6,30.3,11.6,1.78,10.2,320,Moderate
7353,34.3,95.0,16.1,31.4,40.8,13.4,2.14,4.1,564,Poor
7846,27.1,48.1,4.3,17.9,26.9,6.4,1.55,7.7,346,Moderate
1702,26.9,82.4,17.3,39.6,16.3,21.8,1.9,4.2,647,Poor
452,32.6,83.4,23.8,36.7,15.4,17.1,1.33,6.2,550,Moderate
8304,32.4,57.6,10.1,24.5,28.6,14.0,1.61,6.9,465,Moderate
6752,36.1,67.6,68.9,77.2,24.7,13.2,1.34,9.3,748,Moderate
3205,30.1,53.0,10.1,18.1,16.6,6.2,0.94,11.0,309,Good
7457,26.7,83.4,79.6,93.4,28.8,7.7,2.01,6.1,697,Poor
4659,44.3,96.4,9.4,19.9,37.5,19.4,2.72,2.8,702,Hazardous
1273,26.5,72.9,26.2,31.3,22.5,4.2,0.99,13.9,550,Good
7330,30.6,54.0,20.5,29.9,23.8,4.6,1.21,6.8,635,Moderate
9645,28.4,60.7,8.7,16.2,36.3,15.9,1.72,8.4,775,Moderate
9936,27.4,85.9,5.4,5.6,24.2,4.1,1.23,6.5,534,Moderate
404,27.7,66.5,6.7,11.2,24.2,8.3,1.16,12.0,461,Good
3442,32.3,64.3,5.1,15.8,19.9,7.3,1.51,6.6,314,Moderate
5140,36.7,89.4,17.8,30.2,18.0,16.9,1.34,9.5,384,Moderate
2077,27.7,62.6,9.8,16.1,17.0,4.5,1.07,10.7,544,Good
9543,38.0,89.4,12.1,32.0,34.6,25.1,1.82,5.0,709,Poor
3204,30.4,86.1,19.4,31.2,26.3,7.8,1.7,6.1,317,Moderate
9352,22.5,69.3,1.9,7.8,26.0,4.9,0.93,11.7,487,Good
338,29.1,56.5,12.8,23.7,32.3,5.4,1.45,5.4,331,Moderate
5515,42.3,103.1,33.8,43.7,32.4,25.2,1.89,3.8,522,Poor
8749,27.7,52.9,14.8,24.5,25.0,4.4,0.97,10.0,341,Good
8193,34.6,78.1,8.4,24.1,22.0,22.6,1.71,3.7,596,Poor
5800,32.4,73.4,27.0,32.8,30.9,6.2,1.52,6.9,344,Moderate
1184,29.2,78.7,9.3,12.1,22.2,3.8,1.02,11.2,391,Good
4494,56.1,79.1,10.6,41.4,41.9,15.3,2.46,6.0,665,Hazardous
8616,38.9,72.6,44.0,61.0,35.9,4.3,1.37,5.8,518,Moderate
2092,37.7,94.8,6.9,18.3,35.0,12.4,2.28,3.9,584,Poor
1292,23.9,57.2,3.6,8.0,12.5,5.1,0.98,12.4,506,Good
5198,25.9,53.9,9.8,14.4,21.2,6.3,0.92,10.7,322,Good
5563,22.9,69.9,2.3,4.3,18.7,4.8,0.92,11.5,208,Good
3917,54.4,92.1,8.2,35.8,43.5,29.0,3.47,4.1,476,Hazardous
5497,29.6,60.8,10.0,26.2,24.7,8.8,1.67,6.0,606,Moderate
1882,28.9,67.0,11.9,19.6,16.8,6.5,1.02,10.5,401,Good
7734,36.1,69.6,34.2,45.8,39.6,22.1,2.33,7.4,461,Poor
9588,34.3,98.1,14.3,36.4,25.7,19.4,3.12,3.6,694,Hazardous
855,43.5,89.0,34.6,52.3,26.1,26.1,2.53,3.7,639,Hazardous
7738,31.8,56.4,5.3,12.3,16.0,6.0,1.01,11.3,337,Good
4017,21.7,66.3,3.2,7.5,20.4,3.4,1.01,17.2,599,Good
9687,28.1,73.2,1.7,8.2,13.7,5.7,0.95,13.8,516,Good
1426,24.0,55.9,19.6,25.4,23.8,3.9,1.1,11.6,401,Good
6582,48.7,93.6,15.2,34.1,28.3,20.8,2.58,5.8,523,Poor
3508,26.7,54.0,12.7,18.4,24.1,1.5,1.08,10.8,408,Good
2892,28.5,59.1,17.2,23.4,27.7,5.3,1.23,5.3,365,Moderate
8837,26.6,56.6,13.1,26.0,27.7,9.8,1.55,5.0,317,Moderate
8453,40.3,84.4,15.5,19.5,30.7,17.1,1.79,4.3,546,Poor
6751,50.1,82.3,8.6,30.4,36.2,19.3,2.06,4.2,586,Poor
6925,25.8,67.2,4.8,11.0,25.9,2.9,0.91,10.6,296,Good
1627,27.6,72.0,2.1,7.0,16.3,3.3,0.93,10.9,310,Good
9522,33.6,76.5,25.0,26.5,27.1,10.8,1.92,8.6,549,Moderate
2376,31.5,106.0,10.3,27.5,37.5,20.0,2.25,5.2,460,Poor
7389,21.9,68.2,1.2,5.3,21.2,6.1,1.05,12.2,379,Good
6328,25.1,77.7,14.5,19.0,22.9,5.5,1.01,10.0,525,Good
2103,32.1,69.3,44.7,53.5,26.3,9.0,1.48,6.8,531,Moderate
6860,23.2,57.0,4.1,10.9,24.2,-0.1,1.17,10.2,391,Good
3073,27.9,66.5,4.7,8.1,13.3,6.8,0.97,12.3,402,Good
161,32.5,61.5,12.9,22.5,21.9,16.5,1.6,5.2,386,Moderate
3499,36.4,79.8,101.1,106.7,29.2,20.4,1.58,6.3,761,Poor
4397,34.6,87.9,24.1,38.0,31.1,5.0,2.03,4.5,719,Poor
399,23.7,50.0,2.1,5.3,12.6,4.5,1.0,10.8,429,Good
3125,25.4,51.1,1.2,4.1,26.2,3.8,1.07,11.8,521,Good
3302,25.2,74.9,4.1,11.8,11.5,4.7,0.99,19.0,275,Good
5240,22.3,55.7,5.9,10.2,11.7,0.4,0.92,13.9,576,Good
1465,27.7,62.0,9.1,13.1,20.5,2.5,1.02,10.0,373,Good
3472,34.1,63.4,4.2,7.8,18.8,4.6,1.1,10.1,372,Good
4080,36.5,69.1,40.5,60.9,23.9,-0.6,2.15,5.4,522,Poor
11,27.1,75.0,29.5,31.0,12.9,3.3,1.01,14.4,508,Good
9463,42.1,79.4,15.6,31.6,40.4,18.3,1.62,3.8,500,Poor
4893,24.6,84.2,5.9,11.9,26.1,9.3,1.36,6.5,595,Moderate
7991,34.3,90.9,11.9,18.8,32.1,11.4,1.43,5.0,492,Moderate
8191,22.6,58.4,24.7,29.6,22.2,6.6,0.95,11.1,306,Good
2519,33.0,61.1,12.8,23.2,38.0,15.2,1.45,5.4,533,Moderate
4130,28.4,65.5,13.1,20.7,18.8,6.6,0.98,10.2,299,Good
2579,17.4,75.4,0.2,9.6,18.7,3.4,0.86,12.0,235,Good
2777,41.4,56.7,4.1,24.1,35.6,24.6,2.81,3.9,884,Hazardous
4849,33.4,56.2,12.9,27.9,28.9,6.9,1.22,8.4,608,Moderate
7340,29.3,84.3,52.7,65.3,32.9,17.7,1.18,4.3,493,Poor
2305,37.1,82.4,16.8,25.4,27.7,8.1,1.43,5.2,669,Moderate
1240,35.4,83.8,12.8,31.5,33.9,18.2,1.26,3.6,468,Poor
9172,27.3,83.7,17.6,35.8,25.3,15.2,1.5,5.1,306,Moderate
7533,20.5,53.4,7.0,14.0,10.6,4.0,1.14,10.4,517,Good
7242,24.7,75.0,0.5,10.9,30.2,11.4,1.61,12.4,531,Moderate
2090,41.8,98.5,12.4,28.2,17.1,8.4,2.47,4.9,590,Poor
6645,31.2,76.4,43.7,47.4,21.1,11.0,1.41,6.9,636,Moderate
5067,46.7,97.5,23.3,37.0,36.1,18.7,1.73,3.7,856,Poor
616,27.0,74.6,0.6,6.6,13.9,5.7,1.17,15.8,373,Good
4902,29.4,74.8,0.1,10.7,25.1,10.5,1.69,5.6,464,Moderate
